ocel:eid,ocel:timestamp,ocel:activity,weight,price,ocel:type:items,ocel:type:products,ocel:type:customers,ocel:type:orders,ocel:type:packages
16897.0,2020-02-07 21:43:32,create package,3.1910000000000003,2597.95,"['886172', '886141', '886142', '886171', '886112', '886110', '886035']","['iPhone 11 Pro', 'Echo Show 5', 'Fire Stick', 'Fire Stick 4K', 'Echo Dot', 'iPad Pro', 'Echo']",['Luis Santos'],"['991479', '991514', '991505', '991494']",['660992']
16898.0,2020-02-07 21:47:15,pick item,0.172,699.0,['886270'],['iPhone X'],['Gyunam Park'],['991534'],
16899.0,2020-02-08 10:32:48,place order,1.66,184.98,"['886285', '886286']","['Echo Dot', 'Echo Plus']",['Christine Dobbert'],['991539'],
16900.0,2020-02-08 16:56:09,payment reminder,1.246,1028.99,"['885273', '885272', '885271']","['iPad', 'iPad mini', 'Kindle']",['Kefang Ding'],['991300'],
16901.0,2020-02-09 00:00:00,create package,1.26,119.98,"['885922', '886230']","['Echo Show 5', 'Echo Dot']",['Mahnaz Qafari'],"['991527', '991448']",['660993']
16902.0,2020-02-09 10:24:22,payment reminder,1.526,1722.98,"['885778', '885780', '885781', '885779']","['Kindle', 'iPad mini', 'iPad Pro', 'Fire Stick 4K']",['Wil van der Aalst'],['991415'],
16903.0,2020-02-09 10:59:30,place order,7.353,2181.94,"['886289', '886295', '886290', '886287', '886294', '886293', '886292', '886288', '886291']","['Kindle Paperwhite', 'Echo Dot', 'Echo Studio', 'iPad Pro', 'Echo', 'Fire Stick 4K']",['Mohammadreza Fani Sani'],['991540'],
16904.0,2020-02-09 11:41:45,payment reminder,2.65,2654.99,"['885734', '885735']","['Echo Plus', 'MacBook Pro']",['Christine Dobbert'],['991405'],
16905.0,2020-02-09 16:26:27,payment reminder,0.483,500.0,['885782'],['iPad'],['Mahnaz Qafari'],['991416'],
16906.0,2020-02-09 17:25:37,payment reminder,3.994,4269.98,"['885757', '885754', '885758', '885753', '885755', '885759', '885756']","['iPhone 11 Pro', 'Kindle Paperwhite', 'Echo Show 5', 'Echo Studio', 'iPad mini', 'iPad Pro']",['Mahsa Bafrani'],['991410'],
16907.0,2020-02-10 04:10:54,place order,1.25,2205.0,['886296'],['MacBook Air'],['Majid Rafiei'],['991541'],
16908.0,2020-02-10 08:26:52,pick item,0.2,39.99,['886214'],['Fire Stick'],['Tobias Brockhoff'],['991523'],
16909.0,2020-02-10 08:32:05,reorder item,0.88,89.99,['886223'],['Echo Show 5'],['Anahita Farhang Ghahfarokhi'],['991524'],
16910.0,2020-02-10 08:58:13,failed delivery,2.653,5319.0,"['886221', '886220', '886232', '886219', '885730']","['iPhone X', 'iPhone 11 Pro', 'iPad Air', 'iPad', 'MacBook Pro']",['Anahita Farhang Ghahfarokhi'],"['991404', '991528', '991524']",['660987']
16911.0,2020-02-10 09:04:53,reorder item,0.483,495.0,['886244'],['iPad'],['Mahsa Bafrani'],['991530'],
16912.0,2020-02-10 09:16:49,pay order,1.246,1688.99,"['886116', '886118', '886117']","['iPad', 'iPad Pro', 'Fire Stick 4K']",['Majid Rafiei'],['991496'],
16913.0,2020-02-10 09:16:54,send package,4.704,3087.96,"['886204', '886207', '886107', '886123', '886109', '886203', '886205', '886206']","['iPad', 'iPhone 11 Pro', 'iPhone 8', 'Echo Plus', 'Fire Stick', 'Echo Dot', 'Echo Studio']",['Junxiong Gao'],"['991522', '991498', '991493']",['660991']
16914.0,2020-02-10 09:18:08,pick item,0.98,129.99,['886266'],['Echo Show 8'],['Seran Uysal'],['991533'],
16915.0,2020-02-10 09:19:25,item out of stock,0.38,29.99,['886251'],['Echo Dot'],['Marco Pegoraro'],['991531'],
16916.0,2020-02-10 09:21:38,item out of stock,0.166,799.0,['886281'],['iPhone 11'],['Mahnaz Qafari'],['991538'],
16917.0,2020-02-10 09:33:05,pick item,0.495,129.0,['886291'],['Kindle Paperwhite'],['Mohammadreza Fani Sani'],['991540'],
16918.0,2020-02-10 09:36:21,reorder item,0.88,89.99,['886106'],['Echo Show 5'],['Junxiong Gao'],['991493'],
16919.0,2020-02-10 09:37:47,place order,2.084,4446.99,"['886300', '886301', '886302', '886297', '886299', '886298']","['iPhone 11 Pro', 'iPad Air', 'iPhone 8', 'iPad Pro', 'Fire Stick 4K']",['Mahnaz Qafari'],['991542'],
16920.0,2020-02-10 09:45:47,send package,3.1910000000000003,2597.95,"['886172', '886141', '886142', '886171', '886112', '886110', '886035']","['iPhone 11 Pro', 'Echo Show 5', 'Fire Stick', 'Fire Stick 4K', 'Echo Dot', 'iPad Pro', 'Echo']",['Luis Santos'],"['991479', '991514', '991505', '991494']",['660992']
16921.0,2020-02-10 09:46:52,package delivered,2.522,3328.99,"['886126', '886129', '886127']","['iPhone X', 'Echo Show 8', 'MacBook Pro']",['Mohammadreza Fani Sani'],['991500'],['660983']
16922.0,2020-02-10 09:48:49,pick item,0.78,99.99,['886293'],['Echo'],['Mohammadreza Fani Sani'],['991540'],
16923.0,2020-02-10 09:48:52,pick item,0.38,29.99,['886225'],['Echo Dot'],['Kefang Ding'],['991525'],
16924.0,2020-02-10 10:00:55,item out of stock,0.28,449.0,['886256'],['iPad mini'],['Marco Pegoraro'],['991531'],
16925.0,2020-02-10 10:12:57,pay order,1.42,610.99,"['886133', '886134']","['iPad Air', 'Echo Show 8']",['Claudia Graf'],['991502'],
16926.0,2020-02-10 10:15:29,send package,7.617000000000001,6390.94,"['886187', '886190', '886192', '886200', '886196', '885974', '886193', '886197', '886191', '886188', '886028', '885973']","['iPhone X', 'iPad', 'Echo Show 5', 'Kindle', 'Fire Stick 4K', 'MacBook Air', 'iPhone 11', 'Echo Studio', 'iPad mini', 'iPad Pro', 'Echo']",['Lisa Mannel'],"['991520', '991460', '991476']",['660989']
16927.0,2020-02-10 10:28:06,pick item,0.166,799.0,['886212'],['iPhone 11'],['Tobias Brockhoff'],['991523'],
16928.0,2020-02-10 10:32:13,confirm order,1.25,2205.0,['886296'],['MacBook Air'],['Majid Rafiei'],['991541'],
16929.0,2020-02-10 10:35:31,pick item,0.166,799.0,['886234'],['iPhone 11'],['Mahsa Bafrani'],['991529'],
16930.0,2020-02-10 10:36:25,pick item,1.48,199.99,['886283'],['Echo Studio'],['Mahnaz Qafari'],['991538'],
16931.0,2020-02-10 10:36:25,create package,1.465,717.98,"['886069', '886226', '886225', '886224']","['Echo Dot', 'iPhone 8', 'Kindle Paperwhite']",['Kefang Ding'],"['991485', '991525']",['660994']
16932.0,2020-02-10 10:48:22,confirm order,3.176,3652.99,"['886281', '886282', '886284', '886283']","['iPhone 11', 'iPad mini', 'Echo Studio', 'MacBook Air']",['Mahnaz Qafari'],['991538'],
16933.0,2020-02-10 10:57:27,pick item,0.78,99.99,['885290'],['Echo'],['Junxiong Gao'],['991305'],
16934.0,2020-02-10 11:00:23,pick item,0.78,99.99,['885924'],['Echo'],['Mahnaz Qafari'],['991448'],
16935.0,2020-02-10 11:31:24,confirm order,1.376,2911.0,"['886278', '886277', '886276', '886275']","['iPhone 11 Pro', 'Kindle Paperwhite', 'iPhone 8', 'iPad Pro']",['Lisa Mannel'],['991536'],
16936.0,2020-02-10 11:35:21,place order,2.757,3727.99,"['886305', '886304', '886307', '886303', '886306']","['iPhone 11', 'iPhone 11 Pro', 'Echo Studio', 'iPad Air', 'iPad Pro']",['Junxiong Gao'],['991543'],
16937.0,2020-02-10 11:45:44,pick item,0.88,89.99,['886106'],['Echo Show 5'],['Junxiong Gao'],['991493'],
16938.0,2020-02-10 11:49:36,pick item,0.28,89.99,['886238'],['Fire Stick 4K'],['Mahsa Bafrani'],['991529'],
16939.0,2020-02-10 11:49:36,create package,9.024,11393.96,"['886234', '886157', '886240', '886236', '886159', '885756', '886102', '886155', '886241', '886239', '886101', '886237', '886238', '886054', '886158']","['iPad Air', 'iPad', 'MacBook Pro', 'Fire Stick 4K', 'MacBook Air', 'iPhone 11', 'Echo Studio', 'iPad Pro', 'Echo']",['Mahsa Bafrani'],"['991481', '991510', '991530', '991410', '991492', '991529']",['660995']
16940.0,2020-02-10 12:06:06,pay order,2.613,3578.98,"['884056', '884057', '884054', '884055', '884058']","['iPad mini', 'Fire Stick', 'MacBook Pro', 'iPad', 'Fire Stick 4K']",['Lisa Mannel'],['991009'],
16941.0,2020-02-10 12:10:31,reorder item,0.38,29.99,['886174'],['Echo Dot'],['Mahsa Bafrani'],['991515'],
16942.0,2020-02-10 12:14:30,pick item,0.98,129.99,['886121'],['Echo Show 8'],['Christine Dobbert'],['991497'],
16943.0,2020-02-10 12:17:37,pick item,0.38,29.99,['886199'],['Echo Dot'],['Lisa Mannel'],['991520'],
16944.0,2020-02-10 12:19:33,pick item,0.483,1099.0,['886228'],['iPad Pro'],['Tobias Brockhoff'],['991526'],
16945.0,2020-02-10 12:24:58,item out of stock,0.78,99.99,['886213'],['Echo'],['Tobias Brockhoff'],['991523'],
16946.0,2020-02-10 12:39:19,pick item,0.188,1149.0,['886231'],['iPhone 11 Pro'],['Anahita Farhang Ghahfarokhi'],['991528'],
16947.0,2020-02-10 12:49:14,pick item,0.88,89.99,['886242'],['Echo Show 5'],['Mahsa Bafrani'],['991530'],
16948.0,2020-02-10 12:56:11,pick item,0.78,99.99,['885990'],['Echo'],['Seran Uysal'],['991465'],
16949.0,2020-02-10 12:58:52,pay order,1.035,1832.99,"['886227', '886229', '886228']","['iPhone X', 'Echo Dot', 'iPad Pro']",['Tobias Brockhoff'],['991526'],
16950.0,2020-02-10 13:17:58,reorder item,0.495,129.0,['886275'],['Kindle Paperwhite'],['Lisa Mannel'],['991536'],
16951.0,2020-02-10 13:30:29,place order,1.853,3604.0,"['886308', '886309']","['iPad Pro', 'MacBook Pro']",['Lisa Mannel'],['991544'],
16952.0,2020-02-10 13:34:00,pick item,0.44,476.0,['886165'],['iPad Air'],['Gyunam Park'],['991512'],
16953.0,2020-02-10 13:34:43,pick item,1.48,199.99,['886250'],['Echo Studio'],['Marco Pegoraro'],['991531'],
16954.0,2020-02-10 13:48:50,pay order,2.65,2654.99,"['885734', '885735']","['Echo Plus', 'MacBook Pro']",['Christine Dobbert'],['991405'],
16955.0,2020-02-10 13:56:44,pick item,1.48,199.99,['886288'],['Echo Studio'],['Mohammadreza Fani Sani'],['991540'],
16956.0,2020-02-10 13:57:17,send package,1.26,119.98,"['885922', '886230']","['Echo Show 5', 'Echo Dot']",['Mahnaz Qafari'],"['991527', '991448']",['660993']
16957.0,2020-02-10 14:02:57,pick item,0.495,129.0,['886120'],['Kindle Paperwhite'],['Christine Dobbert'],['991497'],
16958.0,2020-02-10 14:20:22,pay order,2.095,1148.99,"['885898', '885897', '885896', '885899']","['Echo Show 5', 'iPad Air', 'Kindle Paperwhite', 'iPad mini']",['Luis Santos'],['991444'],
16959.0,2020-02-10 14:33:17,pay order,3.994,4269.98,"['885757', '885754', '885758', '885753', '885755', '885759', '885756']","['iPhone 11 Pro', 'Kindle Paperwhite', 'Echo Show 5', 'Echo Studio', 'iPad mini', 'iPad Pro']",['Mahsa Bafrani'],['991410'],
16960.0,2020-02-10 14:38:59,package delivered,2.653,5319.0,"['886221', '886220', '886232', '886219', '885730']","['iPhone X', 'iPhone 11 Pro', 'iPad Air', 'iPad', 'MacBook Pro']",['Anahita Farhang Ghahfarokhi'],"['991404', '991528', '991524']",['660987']
16961.0,2020-02-10 14:40:27,send package,3.05,918.97,"['885563', '886178', '886179', '886181']","['iPhone 8', 'Echo Plus', 'Fire Stick 4K']",['Christina Rensinghof'],"['991370', '991517', '991518']",['660990']
16962.0,2020-02-10 14:50:04,item out of stock,0.38,29.99,['886285'],['Echo Dot'],['Christine Dobbert'],['991539'],
16963.0,2020-02-10 14:53:56,pick item,0.98,129.99,['886274'],['Echo Show 8'],['Christine Dobbert'],['991535'],
16964.0,2020-02-10 15:18:35,item out of stock,1.37,2500.0,['886153'],['MacBook Pro'],['Luis Santos'],['991509'],
16965.0,2020-02-10 15:20:39,pick item,0.28,89.99,['886292'],['Fire Stick 4K'],['Mohammadreza Fani Sani'],['991540'],
16966.0,2020-02-10 15:20:46,place order,6.997999999999998,6458.95,"['886311', '886312', '886318', '886315', '886316', '886313', '886317', '886310', '886314']","['iPhone X', 'MacBook Pro', 'iPad', 'Echo Plus', 'Fire Stick', 'Kindle', 'Fire Stick 4K', 'MacBook Air', 'Echo Studio']",['Mohammadreza Fani Sani'],['991545'],
16967.0,2020-02-10 15:31:40,item out of stock,0.495,129.0,['886215'],['Kindle Paperwhite'],['Tobias Brockhoff'],['991523'],
16968.0,2020-02-10 15:45:36,item out of stock,1.25,2200.0,['886284'],['MacBook Air'],['Mahnaz Qafari'],['991538'],
16969.0,2020-02-10 15:46:29,send package,1.465,717.98,"['886069', '886226', '886225', '886224']","['Echo Dot', 'iPhone 8', 'Kindle Paperwhite']",['Kefang Ding'],"['991485', '991525']",['660994']
16970.0,2020-02-10 15:50:29,confirm order,7.353,2181.94,"['886289', '886295', '886290', '886287', '886294', '886293', '886292', '886288', '886291']","['Kindle Paperwhite', 'Echo Dot', 'Echo Studio', 'iPad Pro', 'Echo', 'Fire Stick 4K']",['Mohammadreza Fani Sani'],['991540'],
16971.0,2020-02-10 15:52:37,pick item,0.98,129.99,['886269'],['Echo Show 8'],['Gyunam Park'],['991534'],
16972.0,2020-02-10 15:53:01,pick item,0.172,699.0,['886318'],['iPhone X'],['Mohammadreza Fani Sani'],['991545'],
16973.0,2020-02-10 15:59:49,item out of stock,0.495,129.0,['886295'],['Kindle Paperwhite'],['Mohammadreza Fani Sani'],['991540'],
16974.0,2020-02-10 16:07:03,pick item,0.483,1099.0,['886304'],['iPad Pro'],['Junxiong Gao'],['991543'],
16975.0,2020-02-10 16:07:03,create package,1.4680000000000002,1242.99,"['886263', '886261', '886260', '885934']","['Kindle Paperwhite', 'iPad', 'iPhone 8', 'Fire Stick 4K']",['Claudia Graf'],"['991532', '991450']",['660996']
16976.0,2020-02-10 16:16:33,pick item,0.188,1149.0,['886264'],['iPhone 11 Pro'],['Seran Uysal'],['991533'],
16977.0,2020-02-10 16:17:16,pay order,1.865,2634.0,"['885951', '885950']","['Kindle Paperwhite', 'MacBook Pro']",['Christina Rensinghof'],['991454'],
16978.0,2020-02-10 16:17:42,pay order,3.235,912.98,"['886122', '886120', '886119', '886121']","['Kindle Paperwhite', 'Echo Studio', 'iPad mini', 'Echo Show 8']",['Christine Dobbert'],['991497'],
16979.0,2020-02-10 16:20:56,reorder item,0.78,99.99,['886213'],['Echo'],['Tobias Brockhoff'],['991523'],
16980.0,2020-02-10 16:22:13,package delivered,7.617000000000001,6390.94,"['886187', '886190', '886192', '886200', '886196', '885974', '886193', '886197', '886191', '886188', '886028', '885973']","['iPhone X', 'iPad', 'Echo Show 5', 'Kindle', 'Fire Stick 4K', 'MacBook Air', 'iPhone 11', 'Echo Studio', 'iPad mini', 'iPad Pro', 'Echo']",['Lisa Mannel'],"['991520', '991460', '991476']",['660989']
16981.0,2020-02-10 16:25:57,pay order,3.04,384.97,"['886131', '886132', '886130']","['Echo Plus', 'Echo Show 8', 'Echo']",['Tobias Brockhoff'],['991501'],
16982.0,2020-02-10 16:35:08,pick item,1.28,149.99,['886152'],['Echo Plus'],['Tobias Brockhoff'],['991508'],
16983.0,2020-02-10 16:42:48,payment reminder,1.81,2981.0,"['885326', '885325']","['iPad Air', 'MacBook Pro']",['Christina Rensinghof'],['991315'],
16984.0,2020-02-10 16:47:54,pick item,0.21,529.0,['886013'],['iPhone 8'],['Wil van der Aalst'],['991472'],
16985.0,2020-02-10 16:51:54,pick item,1.37,2500.0,['886317'],['MacBook Pro'],['Mohammadreza Fani Sani'],['991545'],
16986.0,2020-02-10 16:51:54,create package,3.939,3474.96,"['886227', '886280', '885813', '886152', '886208', '886218', '886214', '886212', '886228']","['iPhone X', 'Echo Plus', 'Fire Stick', 'Kindle', 'iPhone 11', 'Echo Dot', 'Kindle Paperwhite', 'iPad mini', 'iPad Pro']",['Tobias Brockhoff'],"['991537', '991508', '991526', '991523', '991424']",['660997']
16987.0,2020-02-10 17:01:19,place order,2.373,1268.98,"['886320', '886321', '886319', '886322']","['Echo Studio', 'iPhone 8', 'Fire Stick', 'iPad']",['Seran Uysal'],['991546'],
16988.0,2020-02-10 17:04:09,confirm order,2.757,3727.99,"['886305', '886304', '886307', '886303', '886306']","['iPhone 11', 'iPhone 11 Pro', 'Echo Studio', 'iPad Air', 'iPad Pro']",['Junxiong Gao'],['991543'],
16989.0,2020-02-10 17:04:55,send package,9.024,11393.96,"['886234', '886157', '886240', '886236', '886159', '885756', '886102', '886155', '886241', '886239', '886101', '886237', '886238', '886054', '886158']","['iPad Air', 'iPad', 'MacBook Pro', 'Fire Stick 4K', 'MacBook Air', 'iPhone 11', 'Echo Studio', 'iPad Pro', 'Echo']",['Mahsa Bafrani'],"['991481', '991510', '991530', '991410', '991492', '991529']",['660995']
16990.0,2020-02-10 17:06:15,item out of stock,0.88,89.99,['886185'],['Echo Show 5'],['Mohammadreza Fani Sani'],['991519'],
16991.0,2020-02-10 17:10:47,package delivered,1.26,119.98,"['885922', '886230']","['Echo Show 5', 'Echo Dot']",['Mahnaz Qafari'],"['991527', '991448']",['660993']
16992.0,2020-02-10 17:12:51,pick item,0.28,449.0,['886282'],['iPad mini'],['Mahnaz Qafari'],['991538'],
16993.0,2020-02-10 17:13:17,pick item,0.483,1099.0,['886091'],['iPad Pro'],['Gyunam Park'],['991489'],
16994.0,2020-02-10 17:23:13,pick item,0.28,89.99,['886302'],['Fire Stick 4K'],['Mahnaz Qafari'],['991542'],
16995.0,2020-02-10 17:40:39,reorder item,0.495,129.0,['886295'],['Kindle Paperwhite'],['Mohammadreza Fani Sani'],['991540'],
16996.0,2020-02-10 17:40:51,payment reminder,4.206,2008.97,"['885321', '885323', '885322', '885324', '885320']","['iPad', 'iPad Pro', 'Echo Plus', 'Echo Show 8']",['Christine Dobbert'],['991314'],
16997.0,2020-02-10 17:47:16,payment reminder,1.916,3333.99,"['885803', '885801', '885802']","['iPhone 11', 'Echo Dot', 'MacBook Pro']",['Gyunam Park'],['991422'],
16998.0,2020-02-10 17:54:20,pick item,0.78,99.99,['885846'],['Echo'],['Tobias Brockhoff'],['991432'],
16999.0,2020-02-10 17:59:14,pick item,0.483,1099.0,['886299'],['iPad Pro'],['Mahnaz Qafari'],['991542'],
17000.0,2020-02-10 18:09:25,item out of stock,1.28,149.99,['886286'],['Echo Plus'],['Christine Dobbert'],['991539'],
17001.0,2020-02-10 18:15:29,reorder item,0.38,29.99,['886251'],['Echo Dot'],['Marco Pegoraro'],['991531'],
17002.0,2020-02-10 18:17:22,pick item,0.21,529.0,['886300'],['iPhone 8'],['Mahnaz Qafari'],['991542'],
17003.0,2020-02-10 18:17:23,reorder item,0.28,449.0,['886256'],['iPad mini'],['Marco Pegoraro'],['991531'],
17004.0,2020-02-10 18:22:26,place order,2.423,1383.97,"['886326', '886323', '886325', '886324']","['Echo Show 5', 'Echo', 'iPad Pro', 'Fire Stick 4K']",['Claudia Graf'],['991547'],
17005.0,2020-02-10 18:22:38,package delivered,2.698,3927.99,"['886145', '886144', '886146', '886167']","['iPhone 11 Pro', 'iPad mini', 'MacBook Air', 'Echo Show 8']",['Seran Uysal'],"['991513', '991506']",['660988']
17006.0,2020-02-10 18:23:38,confirm order,1.26,583.99,"['886280', '886279']","['iPad mini', 'Echo Show 8']",['Tobias Brockhoff'],['991537'],
17007.0,2020-02-10 18:26:39,pick item,0.188,1149.0,['886277'],['iPhone 11 Pro'],['Lisa Mannel'],['991536'],
17008.0,2020-02-10 18:29:11,pick item,1.37,2500.0,['886273'],['MacBook Pro'],['Christine Dobbert'],['991535'],
17009.0,2020-02-10 18:40:09,pick item,0.166,799.0,['886307'],['iPhone 11'],['Junxiong Gao'],['991543'],
17010.0,2020-02-10 18:40:09,create package,5.721,4725.96,"['886183', '886318', '886288', '886293', '886292', '886317', '886291', '886184', '886128']","['iPhone X', 'MacBook Pro', 'Kindle', 'Fire Stick 4K', 'iPhone 11', 'Kindle Paperwhite', 'Echo Studio', 'Echo']",['Mohammadreza Fani Sani'],"['991519', '991540', '991545', '991500']",['660998']
17011.0,2020-02-10 19:08:40,package delivered,1.465,717.98,"['886069', '886226', '886225', '886224']","['Echo Dot', 'iPhone 8', 'Kindle Paperwhite']",['Kefang Ding'],"['991485', '991525']",['660994']
17012.0,2020-02-10 19:30:44,pick item,0.28,449.0,['885832'],['iPad mini'],['Mahnaz Qafari'],['991429'],
17013.0,2020-02-10 19:44:17,pay order,3.04,444.97,"['886178', '886180', '886179']","['Echo Studio', 'Echo Plus', 'Fire Stick 4K']",['Christina Rensinghof'],['991517'],
17014.0,2020-02-10 20:46:52,place order,1.72,630.99,"['886328', '886327']","['iPad Air', 'Echo Plus']",['Mahsa Bafrani'],['991548'],
17015.0,2020-02-10 21:35:42,pick item,0.21,529.0,['886276'],['iPhone 8'],['Lisa Mannel'],['991536'],
17016.0,2020-02-10 21:36:27,confirm order,2.084,4446.99,"['886300', '886301', '886302', '886297', '886299', '886298']","['iPhone 11 Pro', 'iPad Air', 'iPhone 8', 'iPad Pro', 'Fire Stick 4K']",['Mahnaz Qafari'],['991542'],
17017.0,2020-02-11 01:59:07,place order,1.452,853.99,"['886329', '886330']","['iPhone X', 'Echo Plus']",['Anahita Farhang Ghahfarokhi'],['991549'],
17018.0,2020-02-11 08:10:25,confirm order,4.11,2864.97,"['886274', '886272', '886273', '886271']","['Echo Show 8', 'MacBook Pro', 'Echo']",['Christine Dobbert'],['991535'],
17019.0,2020-02-11 08:26:42,send package,1.4680000000000002,1242.99,"['886263', '886261', '886260', '885934']","['Kindle Paperwhite', 'iPad', 'iPhone 8', 'Fire Stick 4K']",['Claudia Graf'],"['991532', '991450']",['660996']
17020.0,2020-02-11 08:30:51,item out of stock,0.21,529.0,['886322'],['iPhone 8'],['Seran Uysal'],['991546'],
17021.0,2020-02-11 08:34:10,pick item,0.98,129.99,['886279'],['Echo Show 8'],['Tobias Brockhoff'],['991537'],
17022.0,2020-02-11 08:43:19,package delivered,3.05,918.97,"['885563', '886178', '886179', '886181']","['iPhone 8', 'Echo Plus', 'Fire Stick 4K']",['Christina Rensinghof'],"['991370', '991517', '991518']",['660990']
